Timestamp,What class are you filling out this survey for? Select all that apply.,What is your current class standing?, What is your age?,What is your ethnicity?,What gender do you identify as?,Select all that you identify with:,Who do you live with? ,"Do you currently live in a house, apartnment, or dorm? ",How many people live in your household?,What is your preferred domain of interest?,What is your second most preferred domain of interest?,How much free time would you say you have a day on average?,What hobbies/activities outside of general education did you enjoy before you entered college? Choose all that apply.,What hobbies/activities outside of general education do you enjoy during college? Choose all that apply.,Approximately how many hours a week on average do you spend on these hobbies/this hobby? ,What is your major? ,"After what event did you first think that you may want to major in computer science? (For example: After taking an AP CS class in high school, taking part in a coding competition, etc.)",When did you take your first CS or CS-related Class?,How many AP classes did you take during your high school?,What was your (unweighted) high school GPA?,What is your SAT score?,What is your ACT Score?,How many units are you taking this quarter?,What was the language that you wrote your first program in?, What is your range of cumulative GPA at UCR?,Do you have roommates that are part of your major?,I attended higher education because... [Most of my friends did as well],I attended higher education because... [It was the best choice for my career],I attended higher education because... [I wanted a career with a higher than average salary],I attended higher education because... [I wanted to have more college experiences],I attended higher education because... [I love learning],I attended higher education because... [Other],Did you attend a public or private high school?,What was your GPA your very first quarter at UCR?,What influenced your decision to choose your current major/department at UCR?,What was the most important thing when you considered attending UCR?,Did you complete an iEval evaluation last quarter(Fall or last quarter you attended)? Choose one that applies:,Do you leave comments on an iEval? Select all that apply:,"When filling out an iEval, which of the following statements resonate with your experience and approach? Select all that apply.",How much change do you believe iEvals will lead to in your class? ,Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Math],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Biology],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Chemistry],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Physics],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Computer Science and Programming],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Language and Literature],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [History and Social Studies],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Art and Music],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Buisness and Economics],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Engineering and Technology],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Health and Physical Education],Did you ever feel that using ChatGPT for school/course work prevents you from learning or understanding the course material? ,How many of your course instructors have explicitly allowed the use of ChatGPT for assignments? (Enter a number),Do you believe that tools like ChatGPT will become an essential part of education in the future?,What are your career plans right after graduation?,What are your long-term career plans?,Are you considering work-study or co-op programs as part of your educational plan?,Do you currently work?,How many hours do you work per week on average?,Do you work on or off campus?,Do you work in a department related to your major?,Do you have family members who have careers related to your career aspirations?,How confident are you in being able to secure a position in the tech industry or some field related to computer science?,How often if at all do you consider switching majors? ,"How many hours in a week do you prepare for your future career? (Leetcode, Personal Projects, Applications etc.)",How many internship/job applications have you sent out so far?,"Have you been accepted to any of these? If so, how many? If not, reply N/A",What is your total screen time per day?,At what age did you have your own personal smartphone?,How many of your friends use social media?,How many hours do you spend on social media on a typical day?,How often do you post content on your social media pages?,"How much do you agree with the following statement:

Seeing other people's posts makes me feel like my own life is not interesting enough.","How much do you agree with the following statement:

When I am doing something fun, I usually think about taking pictures so I can post about it later.","How much do you agree with the following statement:

I believe that people will only respect me as a peer if my social media presence reflects social standards.",How often are you using your phone in class?,What activities do you most frequently engage in on your phone if you are using it in class? (Select all that apply,What percentage of the time you are on your phone in class are you on social media or using it for entertainment?,What percentage of the time you are on you phone in class are you using it for work or productivity?,How often do you find yourself distracted by notifications while working or studying on your phone?,Does pressure to be constantly accessible via phone impact your ability to focus on tasks?,"During class sessions, how often do you use your phone for non-academic purposes (e.g., texting, social media, browsing)?",Do you respond to messages on your phone during class?,Do you prioritize your health?,How do you prioritize your health compared to your academic studies,How would you rate your current state of mental wellbeing?,On a scale of 1 - 5 how much did you experience imposter syndrome in your first quarter at UCR?,Do you believe that your housing situation affects your ability to participate in on-campus events and activities?,What is your primary mode of transportation to get to school? ,How long is your commute to school? (in minutes),How many miles is your daily commute to school (Approximately)? (you can write prefer not to answer if you do not know) ,How much time on average do you spend at school per day ,If you are living off-campus how much time on average do you spend at school?,When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [In high school],When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [College Freshmen],When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [College Sophomore],When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [College Junior],When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [College Senior],When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [Graduate School],"If you have experienced imposter syndrome, what is the first class at UCR that you experienced imposter syndrome in? If you have not, type “Never” (Example: CS 225)","If there are multiple classes contributing to your feeling of imposter syndrome, what other classes are they? If none, type “None”  (Example: CS 225)",How often do you eat out or order food delivery in a typical month?,How many ounces of coffee (with caffeine) drinks do you consume daily? ,"Do you drink other caffeinated beverages besides coffee, such as tea or cola?","For the above-mentioned caffeinated beverages other than coffee, how many servings do you consume on average per day? (One serving is 5oz or 150ml)",How frequently do you consume sugary snacks or sweets?,"Do you consume beverages with natural sugar, and if so, how many servings per week? (One serving is 5oz or 150ml)",Do you eat a lot of sweets?,How often do you eat out or eat fast food a week?,Where do you usually get your food? (Rank from where you frequent most to least) [Glascow/Lothian (Dining Halls)],Where do you usually get your food? (Rank from where you frequent most to least) [The Hub],Where do you usually get your food? (Rank from where you frequent most to least) [At home/bring meal from home],Where do you usually get your food? (Rank from where you frequent most to least) [Eating Out - Going and Getting],Where do you usually get your food? (Rank from where you frequent most to least) [Food Delivery],On a scale of 1-5 how healthy would you say your diet is? ,"Outside of the school year (ex. during summertime), do you cook your own meals in your free time?",What is your primary source of financial support? ,"Do you currently have a part-time job?
""If yes, approximately how many hours per week do you work?""",Do financial considerations play a role in your educational goals or choice of major?,"Are you stressed about your financial situation? If so, rate your stress:",How many minutes a day (on average) do you talk to your parents?,"You assist your friend with their homework but ask for help with your own assignment, which they refuse. Does this affect your friendship?",You and a friend were working on a project together and he takes your idea and gets all the credit for it. Would you continue being his friend?,"How much do you agree with the following statement:
I have a friend that I feel like truly cares about me.","In the last week, how many hours a week do you spend at social events that could lead to dating? (clubs, school events, etc)",Rank how much you participate in class based on these class size: [Lecture less than 100 students],Rank how much you participate in class based on these class size: [Lecture greater than 100 students],Rank how much you participate in class based on these class size: [Discussion/lab greater than 30 students],Rank how much you participate in class based on these class size: [Discussion/lab less than 30 students ],Do you prefer to work on class assignments with partners / groups or by yourself for assignments,Do you feel more comfortable asking questions when other students are asking questions?,Do you feel more comfortable taking a class when you know someone in that class already?,When classmates exhibit these behaviors does this affect your decision to also exhibit these behaviors (choose all that apply),What are behaviors that other students exhibit that limit your ability to do well in class? (Select all that apply),What is your favorite type of coffee? ,Did you enjoy reading fictional books/reading for leisure before you entered college?,How many fictional books have you read since you began college?,"Would you vote in the upcoming presidential election, regardless of eligibility (age, nationality, etc.)?",Can you name a few important events happening in the world right now (without looking online)?,How many minutes a week (on average) do you watch/read the news?,"(Let’s assume you have the money and some to afford a Tesla) Knowing Elon Musk's allegations regarding white pride, antisemitism, and transphobia, would you still purchase Tesla related products?","Knowing Kanye West’s anti semitic related actions and accusations of potential harassment, would you still have his music added to your phone?",(Given you have received a copy of Hogwarts Legacy as a gift. Would you play the game with the knowledge of J.K. Rowling’s LGBTQ and Trans views?
2/10/2024 11:45:24,"CS111, CS 10C",Freshman,18,Asian,Female,"Second Generation Student, In-State Student",Family,Dorm,4,Software Engineering,Machine learning and Data Mining,4 - 6 hours,"Gaming, Reading, Cooking","Gaming, Reading",10 - 20 hours,CS,AP CSP,High School,8,3.5 - 4.0,1400-1600,Took SAT,16,Python,3.5 - 4.0,Yes,3,1 (Most Important),1 (Most Important),3,3,,Public school,4,Parents,it was the only uc i got into ;-;,"Yes. Class Incentive (e.g., extra credit or reward).","When something is wrong, When something is good, When something is worth reporting","I give the highest evaluation to liked professors (all 5s)., I fill out the form with neutral bias.",Minimal Change,3,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),5,4,4,2,3,4,3,No,0,Yes,Get into the Job Industry,Get into the Job Industry,Yes,No,,,,2 or more in my immediate family (parents/legal guardians or siblings),1,2,1 - 3 hours,7,N/A,8 - 12 hrs per day,Middle School,Most,1 - 3 hours,Never,5,1,1,,"Work-related tasks, Communication (e.g., messaging, calls)",(0 - 20)%,(41-60)%,Frequently,3,Occasionally,Occasionally,Yes,3,4,4,Agree,Walking,0,0 im dorming,Does not apply,Does not apply,5,4,,,,,CS10B,"CS111, CS10C, CS61",Rarely,9 - 16 ounces,Black Tea (and drinks primarily made with black tea),2 serving (10oz),Several times a week,0 - 2 servings (0 - 10oz),Yes,Once a week,1 (Most Frequent),2,2,5 (Least Frequent),5 (Least Frequent),2,Cook some of your meals (about ⅓ of your meals),Parents,,No,3,60,Not sure,Not sure,4,5 -10 hours,1 (Most likely to participate),4 (Least likely to participate),1 (Most likely to participate),4 (Least likely to participate),Alone,Yes,Yes,"Come to class, Go to Office hours, Raise their hands during class, Taking notes","Condescending attitude, Doesn't take criticism well, Doesn't listen to your ideas, Distracting behavior (on their phone, talking loudly, ect)",Black coffee,Yes,"if fanfiction counts, over 20",Yes,yes,20,Not sure,No,Yes
2/10/2024 12:13:49,CS 10C,Freshman,18,Asian,Male,Second Generation Student,Neither,Dorm,2,Software Engineering,Machine learning and Data Mining,4 - 6 hours,"Gaming, Reading, Art (Music, Dance, Creative art)","Gaming, Art (Music, Dance, Creative art)",10 - 20 hours,Robotics Engineering,Taking AP CS in high school. ,Middle School,10,3.5 - 4.0,1400-1600,Took SAT,17,Java,,,4,1 (Most Important),2,5,3,6 (Least Important),Public school,4,Interest/Passion,Academic Caliber,"Yes, I wanted to voice my opinion on professor/course.",Always,"I give the highest evaluation to liked professors (all 5s)., I fill out the form with neutral bias.",Minimal Change,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),2,3,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),No,1,Yes,Attend Grad School,Not Sure Yet,Not sure,No,,,,,3,2,1 - 3 hours,8,N/A,0 - 4 hrs per day,Middle School,All,<1 hour,Once or twice a year,4,2,1,2,Work-related tasks,,,Occasionally,1,Rarely,Rarely,Yes,4,3,4,Neutral,Walking,,,3-4 hours,Does not apply,3,4,,,,,,,Once or twice a month,9 - 16 ounces,Cola (caffeinated),1 serving (5oz),Daily,0 - 2 servings (0 - 10oz),No,Once a week,1 (Most Frequent),4,5 (Least Frequent),2,3,3,Not applicable (parents/others cook meals for you),Parents,,Yes,3,,No,Not sure,4,5 -10 hours,1 (Most likely to participate),4 (Least likely to participate),3,2,Alone,No,Yes,"Come to class, Go to Office hours, Taking notes","Condescending attitude, Distracting behavior (on their phone, talking loudly, ect)",Hot latte or Cappuccino,Yes,0,Yes,"War in Palestine, American missile launches in the middle east, War in Ukraine",30,No,No,No
2/10/2024 12:14:40,CS105,Senior,20,Asian,Male,Second Generation Student,Family,House,4,Cybersecurity,Software Engineering,4 - 6 hours,Gaming,Gaming,20 - 30 hours,CS,Video Game Design Class,High School,10,3.5 - 4.0,Prefer not to say,Prefer not to say,13,Python,3.0 - 3.5,No,6 (Least Important),3,1 (Most Important),5,6 (Least Important),6 (Least Important),Public school,3.56,Salary,Price,"Yes. Class Incentive (e.g., extra credit or reward).",Always,I fill out the form with neutral bias.,Minimal Change,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),4,5,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),5,1 (Least Helpful),No,1,No,Not Sure Yet,Get into Academia / Research,Yes,No,,,No,1 person in my immediate family (parent/legal guardian or sibling),2,2,1 - 3 hours,5,No N/A,4 - 8 hrs per day,Middle School,Most,<1 hour,Once or twice a year,2,1,1,4,"Entertainment (e.g., streaming videos, gaming)",+81 %,(0 - 20)%,Occasionally,3,Frequently,Rarely,No,2,2,2,Agree,Personal car,40,30,5-6 hours,4 - 6,2,2,3,4,,,CS010C,"CS152, CS153, CS111, CS161, CS100, CS180",Once or twice a month,0 ounces (I don't drink coffee),I don’t drink,N/A,Once a week,0 - 2 servings (0 - 10oz),No,Once a week,5 (Least Frequent),4,1 (Most Frequent),4,5 (Least Frequent),4,Cook some of your meals (about ⅓ of your meals),Financial Aid,No,Yes,4,20,Yes,Yes,2,Less than 5 hours,3,3,3,3,Alone,No,Yes,My behaviors are not influenced by classmates,Asking a lot of questions,IDK what these are,No,0,No,Yes,0,Yes,Yes,Yes
2/10/2024 12:22:57,CS105,Junior,21,Asian,Male,"First Generation Student, Second Generation Student",Family,House,4,Software Engineering,Web Development,4 - 6 hours,"Gaming, Cooking",,20 - 30 hours,CS,CS class in high school,High School,2,3.5 - 4.0,1200-1400,27-31,15,C++,3.5 - 4.0,No,4,1 (Most Important),1 (Most Important),1 (Most Important),1 (Most Important),,Private school,3.9,Job prospects,Academic Caliber,"Yes, I wanted to voice my opinion on professor/course.",When something is worth reporting,"I would prefer fewer iEval questions., I would prefer a more convenient and user-friendly iEval process.",Minimal Change,4,4,4,4,4,2,2,2,4,3,2,No,1,No,Get into the Job Industry,Start a Company,Not sure,Yes,10 - 20,Off-campus,No,"Extended family (Aunts, uncles, cousins)",3,4,4 - 10 hours,0,N/A,0 - 4 hrs per day,After high school,All,<1 hour,Never,4,1,3,1,Work-related tasks,(0 - 20)%,(0 - 20)%,Rarely or never,4,Rarely,Rarely,No,1,2,5,Agree,Personal car,62 minutes (one way),58 miles (one way),3-4 hours,2 - 4,1,1,3,4,,,,"CS 10C, CS 100",Once a week,0 ounces (I don't drink coffee),I don’t drink,N/A,Once a week,0 - 2 servings (0 - 10oz),No,Once a week,5 (Least Frequent),5 (Least Frequent),1 (Most Frequent),5 (Least Frequent),5 (Least Frequent),4,Cook some of your meals (about ⅓ of your meals),Scholarships,Yes,No,1,90 minutes,No,Not sure,3,Less than 5 hours,1 (Most likely to participate),4 (Least likely to participate),4 (Least likely to participate),1 (Most likely to participate),Alone,Yes,Yes,My behaviors are not influenced by classmates,"Distracting behavior (on their phone, talking loudly, ect)",Hot latte or Cappuccino,No,4,No,"Israel and Gaza war, Presidential election rally and debates in USA, unknown contagious flu around the world",70,Not sure,Not sure,Not sure
2/10/2024 12:23:12,CS111,Sophomore,18,Asian,Male,"First Generation Student, In-State Student",Family,House,4,Software Engineering,Game Development,<= 3 hours,"Gaming, Art (Music, Dance, Creative art)","Reading, Art (Music, Dance, Creative art)",10 - 20 hours,CS,Parents,High School,3,3.5 - 4.0,Prefer not to say,Prefer not to say,18,Java,3.5 - 4.0,Yes,1 (Most Important),4,3,2,6 (Least Important),5,Public school,3.8,Parents,Location,"Yes, I wanted to voice my opinion on professor/course.","When something is wrong, When something is good, When something is worth reporting",I take my time to fill out the iEvals,No Change,,,,,,,,,,,,,,,Not Sure Yet,Not Sure Yet,Not sure,No,,,,,3,3,None,,,0 - 4 hrs per day,Middle School,Most,1 - 3 hours,A few times a year,5,3,1,4,"Social media, Work-related tasks, Entertainment (e.g., streaming videos, gaming), Communication (e.g., messaging, calls)",(21-40)%,(41-60)%,Frequently,3,Occasionally,Occasionally,Yes,2,3,4,Agree,Walking,,,5-6 hours,4 - 6,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2024 12:34:08,CS105,Junior,20,Asian,Male,"Second Generation Student, In-State Student",Family,House,3,Data Science,Machine learning and Data Mining,4 - 6 hours,"Gaming, Reading, Art (Music, Dance, Creative art)","Art (Music, Dance, Creative art)",0 - 10 hours,Data Science,Practice SAT,Middle School,5,3.5 - 4.0,Prefer not to say,Prefer not to say,17,Python,3.5 - 4.0,No,6 (Least Important),1 (Most Important),1 (Most Important),3,3,6 (Least Important),Public school,4,Parents,Price,"Yes, I wanted to voice my opinion on professor/course.","Always, When something is wrong, When something is good, When something is worth reporting","I would prefer a more convenient and user-friendly iEval process., I fill out the form with neutral bias.",Considerable Change,2,3,3,3,4,3,3,3,3,3,3,Yes,1,No,Get into the Job Industry,Start a Company,No,Yes,5 - 10,On-campus,No,1 person in my immediate family (parent/legal guardian or sibling),4,1,1 - 3 hours,10,N/A,0 - 4 hrs per day,High School,Most,<1 hour,Once or twice a year,4,5,1,1,Does not apply,(0 - 20)%,(0 - 20)%,Occasionally,1,Never,Rarely,Yes,3,4,4,Strongly agree,Personal car,30,23,7-8 hours,6 - 8,1,2,3,3,3,,CS 111,None,Rarely,0 ounces (I don't drink coffee),I don’t drink,N/A,Once a week,0 - 2 servings (0 - 10oz),Yes,Once a week,5 (Least Frequent),5 (Least Frequent),1 (Most Frequent),5 (Least Frequent),5 (Least Frequent),4,Not applicable (parents/others cook meals for you),Parents,9.5,Yes,1,90,Not sure,No,5,Less than 5 hours,1 (Most likely to participate),2,2,2,Alone,Yes,Yes,My behaviors are not influenced by classmates,"Distracting behavior (on their phone, talking loudly, ect)",Frappucino,Yes,1,No,none,10,Prefer not to answer,No,Not sure
2/10/2024 12:54:45,CS111,Sophomore,19,Asian,Male,"First Generation Student, In-State Student",Friends,House,4,Software Engineering,Algorithms,4 - 6 hours,"Gaming, Cooking, Playing/Doing some kind of sport or martial art, Art (Music, Dance, Creative art)","Gaming, Cooking, Playing/Doing some kind of sport or martial art, Art (Music, Dance, Creative art)",20 - 30 hours,CSBA,I liked building computers and was always on my computer.,High School,7,3.5 - 4.0,Prefer not to say,Prefer not to say,18,Python,3.5 - 4.0,Yes,2,1 (Most Important),1 (Most Important),2,2,,Public school,4,Interest/Passion,Location,"Yes, I wanted to voice my opinion on professor/course.",When something is good,"I would prefer fewer iEval questions., I would prefer a more convenient and user-friendly iEval process., I give the highest evaluation to liked professors (all 5s).",Minimal Change,3,3,3,3,4,4,4,3,4,4,2,No,1,Yes,Get into the Job Industry,Get into the Job Industry,No,Yes,10 - 20,On-campus,Yes,No family in related fields/careers,4,1,4 - 10 hours,800,2,4 - 8 hrs per day,Middle School,All,<1 hour,Once or twice a year,2,1,1,3,"Work-related tasks, Communication (e.g., messaging, calls)",(0 - 20)%,(61-80)%,Occasionally,3,Frequently,Frequently,Yes,3,4,2,Agree,Personal car,15,6,5-6 hours,4 - 6,4,2,2,,,,CS 011,,Once a week,0 ounces (I don't drink coffee),Cola (caffeinated),1 serving (5oz),Several times a week,0 - 2 servings (0 - 10oz),Yes,Once a week,5 (Least Frequent),5 (Least Frequent),1 (Most Frequent),3,5 (Least Frequent),3,Cook the majority of your meals (about ⅔ of your meals),Parents,16,Yes,1,5,Yes,Not sure,5,Less than 5 hours,3,3,2,2,Alone,Yes,Yes,Come to class,"Distracting behavior (on their phone, talking loudly, ect)",Hot latte or Cappuccino,No,0,No,"Ukraine war, gaza",0,Yes,Yes,Yes
2/10/2024 13:12:00,CS 10C,Sophomore,19,Asian,Female,In-State Student,Friends,Apartment,at school 4 including me ,Data Science,Machine learning and Data Mining,4 - 6 hours,"Reading, Cooking, Knitting/Sewing, engaging in some kind of handmade craft, Art (Music, Dance, Creative art)","Reading, Cooking, Knitting/Sewing, engaging in some kind of handmade craft",0 - 10 hours,Data Science,i switched to data science because i hated chemistry ,Elementary School,5,3.5 - 4.0,1400-1600,Took SAT,14,Scratch or another block based language,3.0 - 3.5,No,2,1 (Most Important),1 (Most Important),1 (Most Important),2,,Public school,i don't rem,Interest/Passion,Academic Caliber,"Yes. Class Incentive (e.g., extra credit or reward).","When something is wrong, When something is good, When something is worth reporting",I would prefer fewer iEval questions.,Minimal Change,2,2,2,2,3,3,2,2,2,3,2,Yes,they say to not use in a cheating way ,Yes,Get into the Job Industry,Get into the Job Industry,Not sure,No,,,,1 person in my immediate family (parent/legal guardian or sibling),2,4,1 - 3 hours,0,na ,8 - 12 hrs per day,Elementary School (K-2nd grade),All,5 - 8 hours,Daily,3,4,2,3,"Social media, Work-related tasks, Communication (e.g., messaging, calls)",(21-40)%,(41-60)%,Occasionally,4,Occasionally,Frequently,Yes,4,4,4,Neutral,"Public Transport (bus, train, ect)",on campus ,,7-8 hours,2 - 4,3,3,3,3,3,,,,,0 ounces (I don't drink coffee),I don’t drink,,Several times a week,2 - 5 servings (10 - 25oz),Yes,2 - 3 times a week,3,3,1 (Most Frequent),2,2,3,Cook the majority of your meals (about ⅔ of your meals),Loans,,No,4,20,Yes,Not sure,4,10 - 15 hours,3,2,2,3,With a random partner,Yes,Yes,"Come to class, Go to Office hours, Taking notes","Condescending attitude, Doesn't take criticism well, Doesn't listen to your ideas, Distracting behavior (on their phone, talking loudly, ect)",none,Yes,many,Yes,,,Not sure,Not sure,Prefer not to answer
2/10/2024 13:14:40,CS105,Sophomore,19,Asian,Female,Second Generation Student,Family,Apartment,2,Web Development,ux,<= 3 hours,"Reading, Cooking","Cooking, Knitting/Sewing, engaging in some kind of handmade craft",0 - 10 hours,CS,talking to friends,College,9,3.5 - 4.0,1400-1600,Took SAT,17,Python,3.5 - 4.0,No,5,1 (Most Important),1 (Most Important),3,5,5,Public school,3.8,Job prospects,Academic Caliber,"Yes. Class Incentive (e.g., extra credit or reward).",When something is worth reporting,I fill out the form with neutral bias.,No Change,2,2,2,2,3,4,4,3,3,3,3,No,0,No,Get into the Job Industry,retire,No,Yes,10 - 20,On-campus,No,1 person in my immediate family (parent/legal guardian or sibling),1,4,None,2,no,4 - 8 hrs per day,Middle School,Most,3 - 5 hours,Multiple times a day,4,4,2,4,"Social media, Communication (e.g., messaging, calls)",(0 - 20)%,(0 - 20)%,Frequently,3,Occasionally,Frequently,No,5,1,4,Neutral,Walking,10,0,5-6 hours,Does not apply,4,3,3,1,1,1,cs 10c,no,Rarely,1 - 8 ounces,Green tea (and drinks primarily made with green tea),2 serving (10oz),Daily,0 - 2 servings (0 - 10oz),Yes,Never,5 (Least Frequent),5 (Least Frequent),1 (Most Frequent),3,5 (Least Frequent),1,Cook all meals when possible,Job,10,Yes,4,5,Prefer not to answer,Prefer not to answer,5,Less than 5 hours,4 (Least likely to participate),4 (Least likely to participate),4 (Least likely to participate),4 (Least likely to participate),Alone,Yes,Yes,My behaviors are not influenced by classmates,"Condescending attitude, Doesn't take criticism well, Asking a lot of questions, Distracting behavior (on their phone, talking loudly, ect)",Black coffee with creamer or milk,Yes,0,Yes,palestine israel,0,No,Yes,Yes
2/10/2024 13:15:42,CS105,Junior,21,Asian,Male,"Second Generation Student, In-State Student",Friends,House,7,Data Science,Software Engineering,4 - 6 hours,"Gaming, Playing/Doing some kind of sport or martial art","Gaming, Playing/Doing some kind of sport or martial art",10 - 20 hours,Data Science,,High School,5,3.0 - 3.5,1200-1400,Took SAT,12,HTML/CSS,3.5 - 4.0,No,6 (Least Important),2,1 (Most Important),4,3,,Public school,3.26,Parents,Location,No. Lack of incentives.,I never fill out an iEval,I never fill out  iEvals,Minimal Change,1 (Least Helpful),2,2,3,4,4,3,1 (Least Helpful),2,3,1 (Least Helpful),Yes,0,No,Get into the Job Industry,Not Sure Yet,No,Yes,5 - 10,Off-campus,No,1 person in my immediate family (parent/legal guardian or sibling),4,2,1 - 3 hours,8,No,4 - 8 hrs per day,Middle School,All,1 - 3 hours,Once or twice a year,3,2,2,3,"Social media, Work-related tasks",(61-80)%,(0 - 20)%,Occasionally,4,Occasionally,Rarely,Yes,2,4,1,Agree,Personal car,25,6 miles,3-4 hours,2 - 4,1,1,2,3,,,CS111,,Once a week,1 - 8 ounces,Black Tea (and drinks primarily made with black tea),1 serving (5oz),Several times a week,0 - 2 servings (0 - 10oz),No,2 - 3 times a week,5 (Least Frequent),4,1 (Most Frequent),3,4,3,Not applicable (parents/others cook meals for you),Job,10,Yes,3,10,No,Yes,4,Less than 5 hours,2,4 (Least likely to participate),3,1 (Most likely to participate),With a random partner,Yes,Yes,My behaviors are not influenced by classmates,Doesn't listen to your ideas,Hot latte or Cappuccino,No,2,Yes,No,20,Yes,Yes,Yes
2/10/2024 13:18:27,CS111,Junior,19,Asian,Male,First Generation Student,Family,House,5,Cybersecurity,Machine learning and Data Mining,4 - 6 hours,"Gaming, Playing/Doing some kind of sport or martial art",Gaming,10 - 20 hours,CS,High School Robotics,Middle School,5,3.5 - 4.0,1400-1600,Took SAT,14,Python,3.5 - 4.0,No,2,1 (Most Important),2,3,3,6 (Least Important),Public school,4,Job prospects,Price,"Yes, I wanted to voice my opinion on professor/course.",Always,"I would prefer a more convenient and user-friendly iEval process., I give the highest evaluation to liked professors (all 5s)., I take my time to fill out the iEvals",Minimal Change,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),2,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),2,1 (Least Helpful),No,0,Yes,Attend Grad School,Get into the Job Industry,No,Yes,5 - 10,On-campus,Yes,No family in related fields/careers,3,2,1 - 3 hours,5-10,3 (for on-campus/min-wage jobs),4 - 8 hrs per day,Middle School,Most,1 - 3 hours,Never,4,2,2,2,"Work-related tasks, Communication (e.g., messaging, calls)",(0 - 20)%,+81 %,Occasionally,3,Rarely,Rarely,Yes,3,3,5,Neutral,Personal car,50,25,7-8 hours,Does not apply,5,5,4,,,,ENGR001,CS100,Once a week,0 ounces (I don't drink coffee),I don’t drink,N/A,Rarely,0 - 2 servings (0 - 10oz),No,2 - 3 times a week,2,1 (Most Frequent),5 (Least Frequent),3,5 (Least Frequent),2,"Cook none of your meals (prefer eating out, delivery, premade food)",Parents,"Yes, 5-10 hours a week",Yes,3,60,No,Not sure,4,Less than 5 hours,3,4 (Least likely to participate),2,1 (Most likely to participate),Alone,Yes,Yes,My behaviors are not influenced by classmates,"Doesn't listen to your ideas, Distracting behavior (on their phone, talking loudly, ect)",Frappucino,No,0,Yes,"Israel-Hamas War, Ukraine-Russian War, US Border conflict in Texas",30,No,Yes,Yes
